Seed,SI_max,Arrival_Rate,Time,Transient_Response_Time_Mean,Transient_Response_Time_Variance,Transient_Response_Time_CI95
8,80,6,4800.0,3.278446543169625,0.0,0.0
8,80,6,4900.0,3.2827338019761,0.0,0.0
8,80,6,5000.0,3.252198694082126,0.0,0.0
8,80,9,0.0,0.0,0.0,0.0
8,80,9,100.0,3.4585251497397826,0.0,0.0
8,80,9,200.0,4.4703476854739685,0.0,0.0
8,80,9,300.0,5.532306391912231,0.0,0.0
8,80,9,400.0,6.07106763737655,0.0,0.0
8,80,9,500.0,6.324039399703071,0.0,0.0
8,80,9,600.0,6.533694006760124,0.0,0.0
8,80,9,700.0,6.650613846430508,0.0,0.0
8,80,9,800.0,6.711573669274961,0.0,0.0
8,80,9,900.0,6.79664861039055,0.0,0.0
8,80,9,1000.0,6.852756153190409,0.0,0.0
8,80,9,1100.0,6.960890110212678,0.0,0.0
8,80,9,1200.0,6.974858410491096,0.0,0.0
8,80,9,1300.0,6.996720474307073,0.0,0.0
8,80,9,1400.0,7.033231270753059,0.0,0.0
8,80,9,1500.0,7.060029891399174,0.0,0.0
8,80,9,1600.0,7.152510605006645,0.0,0.0
8,80,9,1700.0,7.1907622894119845,0.0,0.0
8,80,9,1800.0,7.170423568588595,0.0,0.0
8,80,9,1900.0,7.228551024839127,0.0,0.0
8,80,9,2000.0,7.290389487705168,0.0,0.0
8,80,9,2100.0,7.397445758325531,0.0,0.0
8,80,9,2200.0,7.409263220372706,0.0,0.0
8,80,9,2300.0,7.485775758852004,0.0,0.0
8,80,9,2400.0,7.542598860519181,0.0,0.0
8,80,9,2500.0,7.551842153239958,0.0,0.0
8,80,9,2600.0,7.586603757288899,0.0,0.0
8,80,9,2700.0,7.573258410348758,0.0,0.0
8,80,9,2800.0,7.574114899176958,0.0,0.0
8,80,9,2900.0,7.548153690021541,0.0,0.0
8,80,9,3000.0,7.580506725563851,0.0,0.0
8,80,9,3100.0,7.646171038591181,0.0,0.0
8,80,9,3200.0,7.6596348712412965,0.0,0.0
8,80,9,3300.0,7.698122065107271,0.0,0.0
8,80,9,3400.0,7.705951214733882,0.0,0.0
8,80,9,3500.0,7.703023129691985,0.0,0.0
8,80,9,3600.0,7.675332961891788,0.0,0.0
8,80,9,3700.0,7.659027029567596,0.0,0.0
8,80,9,3800.0,7.654968021471882,0.0,0.0
8,80,9,3900.0,7.670535663141393,0.0,0.0
8,80,9,4000.0,7.6994809855805935,0.0,0.0
8,80,9,4100.0,7.698908261600416,0.0,0.0
8,80,9,4200.0,7.680336718836213,0.0,0.0
8,80,9,4300.0,7.653734869437135,0.0,0.0
8,80,9,4400.0,7.668534221189319,0.0,0.0
8,80,9,4500.0,7.710036410630264,0.0,0.0
8,80,9,4600.0,7.6896766277775885,0.0,0.0
8,80,9,4700.0,7.706912161660285,0.0,0.0
8,80,9,4800.0,7.698561823912813,0.0,0.0
8,80,9,4900.0,7.716632833940605,0.0,0.0
8,80,9,5000.0,7.715749295208991,0.0,0.0
8,80,12,0.0,0.0,0.0,0.0
8,80,12,100.0,4.337468226212504,0.0,0.0
8,80,12,200.0,5.12698176415433,0.0,0.0
8,80,12,300.0,5.856552906802253,0.0,0.0
8,80,12,400.0,6.349277828469969,0.0,0.0
8,80,12,500.0,6.344953912121101,0.0,0.0
8,80,12,600.0,6.347633174648471,0.0,0.0
8,80,12,700.0,6.582751200917549,0.0,0.0
8,80,12,800.0,6.706885911942165,0.0,0.0
8,80,12,900.0,6.6735136138779145,0.0,0.0
8,80,12,1000.0,6.7944188225180815,0.0,0.0
8,80,12,1100.0,6.877355801931272,0.0,0.0
8,80,12,1200.0,6.966139965511069,0.0,0.0
8,80,12,1300.0,6.98752402734902,0.0,0.0
8,80,12,1400.0,6.958764001221735,0.0,0.0
8,80,12,1500.0,6.927713654006609,0.0,0.0
8,80,12,1600.0,6.999808432757674,0.0,0.0
8,80,12,1700.0,7.092981258440194,0.0,0.0
8,80,12,1800.0,7.090165264373561,0.0,0.0
8,80,12,1900.0,7.083684541732273,0.0,0.0
8,80,12,2000.0,7.129592756325325,0.0,0.0
8,80,12,2100.0,7.247783430553483,0.0,0.0
8,80,12,2200.0,7.534870070163888,0.0,0.0
