Seed,SI_max,Arrival_Rate,Time,Transient_Response_Time_Mean,Transient_Response_Time_Variance,Transient_Response_Time_CI95
8,80,6.66,300.0,1.9640260532565155,0.0,0.0
8,80,6.66,400.0,2.948633996720201,0.0,0.0
8,80,6.66,500.0,3.5488098922565183,0.0,0.0
8,80,6.66,600.0,4.156192503566989,0.0,0.0
8,80,6.66,700.0,4.6998135951431905,0.0,0.0
8,80,6.66,800.0,5.030810636553357,0.0,0.0
8,80,6.66,900.0,5.162229397587561,0.0,0.0
8,80,6.66,1000.0,5.409614316523097,0.0,0.0
8,80,6.66,1100.0,5.648830665869708,0.0,0.0
8,80,6.66,1200.0,5.903694746186675,0.0,0.0
8,80,6.66,1300.0,6.060658605388351,0.0,0.0
8,80,6.66,1400.0,6.073608809126638,0.0,0.0
8,80,6.66,1500.0,5.9599766233515705,0.0,0.0
8,80,6.66,1600.0,5.833319195198317,0.0,0.0
8,80,6.66,1700.0,5.882711453805195,0.0,0.0
8,80,6.66,1800.0,5.8135266370820755,0.0,0.0
8,80,6.66,1900.0,5.707118655546223,0.0,0.0
8,80,6.66,2000.0,5.638991898328392,0.0,0.0
8,80,6.66,2100.0,5.739398142180391,0.0,0.0
8,80,6.66,2200.0,5.873779164426625,0.0,0.0
8,80,6.66,2300.0,5.898168123935313,0.0,0.0
8,80,6.66,2400.0,5.965294390865028,0.0,0.0
8,80,6.66,2500.0,6.05945694411579,0.0,0.0
